node,in_degree,out_degree,betweenness,bridging_coef,bridging_centrality,cascade_number
R_PIcm,131,3,0.00039060003407104276,0.006118733672932134,2.389977581118928e-06,0
R_PINA1tm,136,5,0.0011968816904237155,0.005105719149952434,6.110941767023805e-06,0
R_NADH_h_tx,361,13,0.0014668419634813188,0.0012417262321841682,1.8214161445232853e-06,0
R_NADtx,5,21,0.0016128065553397816,0.12299149430900749,0.00019836148827260272,0
R_ACSERtmi,1,2,0.00020425799264989791,7.045821281778048,0.001439165311585915,0
R_PIt2m,426,66,0.006010008746111559,0.0006383058801127839,3.836223922172267e-06,0
R_PMTCOAtm,1,15,0.0007834121882637469,0.08809017923528117,6.90109200792573e-05,0
R_NH4tp,27,0,0.0,0.18418511285491218,0.0,0
R_ACtm,8,1,5.049205733353015e-06,0.2280904061757075,1.1516753865852002e-06,0
R_PNTORtm,1,0,0.0,173.0,0.0,0
R_ADNtm,3,1,1.1450423267113355e-05,7.276582215799165,8.331994630885001e-05,0
R_PPAtm,0,3,0.0,1.308411214953271,0.0,0
R_PPCOAtm,1,1,1.0841024423318147e-05,4.978448275862069,5.397147934884681e-05,0
R_AKG_na_tm,14,13,0.0008237781788894804,0.04710202578960289,3.880162102696441e-05,0
R_PRONA1tm,7,2,1.5771277411201394e-05,0.6071304132830222,9.575222172663895e-06,0
R_PROtm_1,361,63,0.001161077220909851,0.0010628842799629463,1.2340907259281456e-06,0
R_PTRCtmi,361,65,0.0017008559262243744,0.00103219699763723,1.7556183804622891e-06,0
